"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"canada-bc-curriculum","en_adst_12_electronics_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_electronics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_electronics_elab.docx","docx","107300","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-electronics-elab.e3aca9c0.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_engine-and-drivetrain_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_engine-and-drivetrain_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_engine-and-drivetrain_elab.docx","docx","105864","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-engine-and-drivetrain-elab.1fe27803.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_engineering_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_engineering_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_engineering_elab.docx","docx","108286","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-engineering-elab.3e8c39eb.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_entrepreneurship_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_entrepreneurship_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_entrepreneurship_elab.docx","docx","108583","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-entrepreneurship-elab.cc94e095.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_fashion-industry_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_fashion-industry_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_fashion-industry_elab.docx","docx","109483","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-fashion-industry-elab.05f6fb9a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_financial-accounting_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_financial-accounting_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_financial-accounting_elab.docx","docx","105871","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-financial-accounting-elab.032ac31a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_food-studies_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_food-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_food-studies_elab.docx","docx","106891","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-food-studies-elab.762fe187.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_furniture-and-cabinetry_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_furniture-and-cabinetry_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_furniture-and-cabinetry_elab.docx","docx","107338","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-furniture-and-cabinetry-elab.7ba61ed3.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_graphic-production_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_graphic-production_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_graphic-production_elab.docx","docx","107838","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-graphic-production-elab.d4d46f3d.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_housing-and-living-environments_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_housing-and-living-environments_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_housing-and-living-environments_elab.docx","docx","109115","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-housing-and-living-environments-elab.e4f72eda.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_industrial-coding-and-design_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_industrial-coding-and-design_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_industrial-coding-and-design_elab.docx","docx","107846","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-industrial-coding-and-design-elab.5e23d29e.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_machining-and-welding_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_machining-and-welding_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_machining-and-welding_elab.docx","docx","107258","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-machining-and-welding-elab.d6f0d5fc.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_mechatronics_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_mechatronics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_mechatronics_elab.docx","docx","107582","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-mechatronics-elab.ff508772.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_media-design_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_media-design_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_media-design_elab.docx","docx","108755","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-media-design-elab.f9711a68.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_metalwork_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_metalwork_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_metalwork_elab.docx","docx","107255","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-metalwork-elab.38342c54.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_robotics_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_robotics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_robotics_elab.docx","docx","107163","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-robotics-elab.57d3a5c4.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_rovs-and-drones_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_rovs-and-drones_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_rovs-and-drones_elab.docx","docx","109076","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-rovs-and-drones-elab.cb93fb4f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_specialized-studies-in-food_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_specialized-studies-in-food_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_specialized-studies-in-food_elab.docx","docx","109295","computing;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-specialized-studies-in-food-elab.81fe85d9.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_textiles_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_textiles_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_textiles_elab.docx","docx","108367","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-textiles-elab.e086b165.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_tourism_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_tourism_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_tourism_elab.docx","docx","108202","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-tourism-elab.27b3079c.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_12_woodwork_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_woodwork_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_12_woodwork_elab.docx","docx","106871","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-12-woodwork-elab.7180b771.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_ADST_k-9_big_ideas","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_big_ideas.pdf","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_big_ideas.pdf","pdf","133447","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-k-9-big-ideas.fc88c322.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_ADST_k-9_content","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_content.pdf","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_content.pdf","pdf","393942","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-k-9-content.e5c6c0bc.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_ADST_k-9_curricular_competencies","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_curricular_competencies.pdf","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_ADST_k-9_curricular_competencies.pdf","pdf","635021","computing;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-k-9-curricular-competencies.6ada8308.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_adst_k-9_elab","source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_k-9_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Applied Design, Skills, and Technologies/en_adst_k-9_elab.docx","docx","238498","computing;curriculum-framework","res.national-standard.canada-bc-curriculum.en-adst-k-9-elab.16e03b4a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_arts_education_k-9_big_ideas","source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_big_ideas.pdf","original-files/source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_big_ideas.pdf","pdf","254441","arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-arts-education-k-9-big-ideas.153eaf82.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_arts_education_k-9_content","source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_content.pdf","original-files/source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_content.pdf","pdf","707264","arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-arts-education-k-9-content.13414a27.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_arts_education_k-9_curricular_competencies","source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_curricular_competencies.pdf","original-files/source/national-standard/canada-bc-curriculum/Arts Education/en_arts_education_k-9_curricular_competencies.pdf","pdf","829728","arts;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-arts-education-k-9-curricular-competencies.b4daed8c.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_arts-education_10_art-studio_elab","source/national-standard/canada-bc-curriculum/Arts Education/en_arts-education_10_art-studio_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Arts Education/en_arts-education_10_art-studio_elab.docx","docx","107091","arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-arts-education-10-art-studio-elab.a62edf47.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
